store_id,menu_item_id,sales_date,quantity_sold
store_1,item_3,2023-01-05,95.72
store_1,item_3,2023-01-06,122.8
store_1,item_3,2023-01-07,114.61
store_1,item_3,2023-01-08,124.03
store_1,item_3,2023-01-09,96.36
store_1,item_3,2023-01-10,100.58
store_1,item_3,2023-01-11,99.08
store_1,item_3,2023-01-12,93.39
store_1,item_3,2023-01-13,117.8
store_1,item_3,2023-01-14,119.59
store_1,item_3,2023-01-15,117.62
store_1,item_3,2023-01-16,91.66
store_1,item_3,2023-01-17,106.9
store_1,item_3,2023-01-18,98.86
store_1,item_3,2023-01-19,94.47
store_1,item_3,2023-01-20,126.17
store_1,item_3,2023-01-21,121.18
store_1,item_3,2023-01-22,112.12
store_1,item_3,2023-01-23,93.32
store_1,item_3,2023-01-24,97.46
store_1,item_3,2023-01-25,100.08
store_1,item_3,2023-01-26,101.73
store_1,item_3,2023-01-27,122.99
store_1,item_3,2023-01-28,120.97
store_1,item_3,2023-01-29,125.03
store_1,item_3,2023-01-30,99.35
store_1,item_3,2023-01-31,94.94
store_1,item_3,2023-02-01,98.75
store_1,item_3,2023-02-02,98.45
store_1,item_3,2023-02-03,105.52
store_1,item_3,2023-02-04,115.63
store_1,item_3,2023-02-05,120.04
store_1,item_3,2023-02-06,96.77
store_1,item_3,2023-02-07,95.68
store_1,item_3,2023-02-08,103.5
store_1,item_3,2023-02-09,94.38
store_1,item_3,2023-02-10,122.15
store_1,item_3,2023-02-11,111.95
store_1,item_3,2023-02-12,132.44
store_1,item_3,2023-02-13,97.98
store_1,item_3,2023-02-14,97.47
store_1,item_3,2023-02-15,104.83
store_1,item_3,2023-02-16,97.04
store_1,item_3,2023-02-17,126.04
store_1,item_3,2023-02-18,120.64
store_1,item_3,2023-02-19,118.22
store_1,item_3,2023-02-20,98.11
store_1,item_3,2023-02-21,105.3
store_1,item_3,2023-02-22,100.44
store_1,item_3,2023-02-23,101.47
store_1,item_3,2023-02-24,121.64
store_1,item_3,2023-02-25,119.62
store_1,item_3,2023-02-26,121.58
store_1,item_3,2023-02-27,98.82
store_1,item_3,2023-02-28,99.19
store_1,item_3,2023-03-01,93.86
store_1,item_3,2023-03-02,100.97
store_1,item_3,2023-03-03,110.51
store_1,item_3,2023-03-04,120.55
store_1,item_3,2023-03-05,117.75
store_1,item_3,2023-03-06,101.46
store_1,item_3,2023-03-07,94.36
store_1,item_3,2023-03-08,89.04
store_1,item_3,2023-03-09,97.9
store_1,item_3,2023-03-10,114.05
store_1,item_3,2023-03-11,110.4
store_1,item_3,2023-03-12,123.17
store_1,item_3,2023-03-13,107.76
store_1,item_3,2023-03-14,95.8
store_1,item_3,2023-03-15,99.43
store_1,item_3,2023-03-16,98.29
store_1,item_3,2023-03-17,116.16
store_1,item_3,2023-03-18,122.8
store_1,item_3,2023-03-19,124.55
store_1,item_3,2023-03-20,95.59
store_1,item_3,2023-03-21,100.18
store_1,item_3,2023-03-22,106.4
store_1,item_3,2023-03-23,103.45
store_1,item_3,2023-03-24,123.82
store_1,item_3,2023-03-25,126.49
store_1,item_3,2023-03-26,126.45
store_1,item_3,2023-03-27,105.24
store_1,item_3,2023-03-28,100.85
store_1,item_3,2023-03-29,98.24
store_1,item_3,2023-03-30,100.69
store_1,item_3,2023-03-31,117.13
store_1,item_3,2023-04-01,110.06
store_1,item_3,2023-04-02,118.45
store_1,item_3,2023-04-03,102.06
store_1,item_3,2023-04-04,97.36
store_1,item_3,2023-04-05,99.36
store_1,item_3,2023-04-06,99.58
store_1,item_3,2023-04-07,126.76
store_1,item_3,2023-04-08,118.2
store_1,item_3,2023-04-09,126.81
store_1,item_3,2023-04-10,86.89
store_1,item_3,2023-04-11,107.21
store_1,item_3,2023-04-12,106.98
store_1,item_3,2023-04-13,105.03
store_1,item_3,2023-04-14,110.09
store_1,item_3,2023-04-15,125.27
store_1,item_3,2023-04-16,119.95
store_1,item_3,2023-04-17,87.97
store_1,item_3,2023-04-18,107.14
store_1,item_3,2023-04-19,107.89
store_1,item_3,2023-04-20,91.17
store_1,item_3,2023-04-21,121.2
store_1,item_3,2023-04-22,127.29
store_1,item_3,2023-04-23,126.52
store_1,item_3,2023-04-24,104.97
store_1,item_3,2023-04-25,87.58
store_1,item_3,2023-04-26,104.49
store_1,item_3,2023-04-27,99.78
store_1,item_3,2023-04-28,125.47
store_1,item_3,2023-04-29,121.8
store_1,item_3,2023-04-30,120.44
store_1,item_3,2023-05-01,104.17
store_1,item_3,2023-05-02,100.13
store_1,item_3,2023-05-03,100.9
store_1,item_3,2023-05-04,98.27
store_1,item_3,2023-05-05,112.64
store_1,item_3,2023-05-06,123.53
store_1,item_3,2023-05-07,116.69
store_1,item_3,2023-05-08,100.14
store_1,item_3,2023-05-09,102.6
store_1,item_3,2023-05-10,90.76
store_1,item_3,2023-05-11,91.91
store_1,item_3,2023-05-12,119.34
store_1,item_3,2023-05-13,123.14
store_1,item_3,2023-05-14,124.61
store_1,item_3,2023-05-15,93.36
store_1,item_3,2023-05-16,104.52
store_1,item_3,2023-05-17,100.14
store_1,item_3,2023-05-18,96.97
store_1,item_3,2023-05-19,117.77
store_1,item_3,2023-05-20,125.05
store_1,item_3,2023-05-21,122.43
store_1,item_3,2023-05-22,101.74
store_1,item_3,2023-05-23,102.73
store_1,item_3,2023-05-24,106.18
store_1,item_3,2023-05-25,101.07
store_1,item_3,2023-05-26,121.46
store_1,item_3,2023-05-27,126.9
store_1,item_3,2023-05-28,119.58
store_1,item_3,2023-05-29,104.75
store_1,item_3,2023-05-30,99.17
store_1,item_3,2023-05-31,99.63
store_1,item_3,2023-06-01,111.01
store_1,item_3,2023-06-02,135.69
store_1,item_3,2023-06-03,139.11
store_1,item_3,2023-06-04,133.65
store_1,item_3,2023-06-05,104.13
store_1,item_3,2023-06-06,114.81
store_1,item_3,2023-06-07,123.95
store_1,item_3,2023-06-08,112.25
store_1,item_3,2023-06-09,124.75
store_1,item_3,2023-06-10,134.16
store_1,item_3,2023-06-11,133.33
store_1,item_3,2023-06-12,111.37
store_1,item_3,2023-06-13,116.56
store_1,item_3,2023-06-14,118.75
store_1,item_3,2023-06-15,115.3
store_1,item_3,2023-06-16,132.8
store_1,item_3,2023-06-17,139.12
store_1,item_3,2023-06-18,126.04
store_1,item_3,2023-06-19,108.4
store_1,item_3,2023-06-20,108.98
store_1,item_3,2023-06-21,111.87
store_1,item_3,2023-06-22,114.59
store_1,item_3,2023-06-23,132.63
store_1,item_3,2023-06-24,129.13
store_1,item_3,2023-06-25,138.56
store_1,item_3,2023-06-26,110.97
store_1,item_3,2023-06-27,112.69
store_1,item_3,2023-06-28,114.96
store_1,item_3,2023-06-29,112.42
store_1,item_3,2023-06-30,134.03
store_1,item_3,2023-07-01,138.99
store_1,item_3,2023-07-02,134.62
store_1,item_3,2023-07-03,116.64
store_1,item_3,2023-07-04,115.07
store_1,item_3,2023-07-05,122.46
store_1,item_3,2023-07-06,114.45
store_1,item_3,2023-07-07,137.17
store_1,item_3,2023-07-08,139.52
store_1,item_3,2023-07-09,134.35
store_1,item_3,2023-07-10,109.31
store_1,item_3,2023-07-11,110.15
store_1,item_3,2023-07-12,110.22
store_1,item_3,2023-07-13,107.82
store_1,item_3,2023-07-14,135.75
store_1,item_3,2023-07-15,131.03
store_1,item_3,2023-07-16,135.18
store_1,item_3,2023-07-17,111.88
store_1,item_3,2023-07-18,112.49
store_1,item_3,2023-07-19,115.5
store_1,item_3,2023-07-20,110.04
store_1,item_3,2023-07-21,137.52
store_1,item_3,2023-07-22,142.19
store_1,item_3,2023-07-23,136.09
store_1,item_3,2023-07-24,108.93
store_1,item_3,2023-07-25,109.79
store_1,item_3,2023-07-26,111.65
store_1,item_3,2023-07-27,109.94
store_1,item_3,2023-07-28,129.55
store_1,item_3,2023-07-29,135.3
store_1,item_3,2023-07-30,133.45
store_1,item_3,2023-07-31,113.97
store_1,item_3,2023-08-01,109.17
store_1,item_3,2023-08-02,102.08
store_1,item_3,2023-08-03,97.36
store_1,item_3,2023-08-04,120.92
store_1,item_3,2023-08-05,126.79
store_1,item_3,2023-08-06,126.35
store_1,item_3,2023-08-07,105.98
store_1,item_3,2023-08-08,100.29
store_1,item_3,2023-08-09,107.2
store_1,item_3,2023-08-10,108.35
store_1,item_3,2023-08-11,119.61
store_1,item_3,2023-08-12,122.91
store_1,item_3,2023-08-13,133.24
store_1,item_3,2023-08-14,99.86
store_1,item_3,2023-08-15,95.06
store_1,item_3,2023-08-16,110.53
store_1,item_3,2023-08-17,109.32
store_1,item_3,2023-08-18,120.98
store_1,item_3,2023-08-19,122.72
store_1,item_3,2023-08-20,117.19
store_1,item_3,2023-08-21,104.18
store_1,item_3,2023-08-22,109.59
store_1,item_3,2023-08-23,101.07
store_1,item_3,2023-08-24,108.2
store_1,item_3,2023-08-25,125.75
store_1,item_3,2023-08-26,126.35
store_1,item_3,2023-08-27,121.06
store_1,item_3,2023-08-28,102.14
store_1,item_3,2023-08-29,94.7
store_1,item_3,2023-08-30,101.13
store_1,item_3,2023-08-31,109.8
store_1,item_3,2023-09-01,118.96
store_1,item_3,2023-09-02,119.73
store_1,item_3,2023-09-03,126.86
store_1,item_3,2023-09-04,106.1
store_1,item_3,2023-09-05,107.56
store_1,item_3,2023-09-06,98.32
store_1,item_3,2023-09-07,116.98
store_1,item_3,2023-09-08,117.7
store_1,item_3,2023-09-09,124.58
store_1,item_3,2023-09-10,123.04
store_1,item_3,2023-09-11,98.32
store_1,item_3,2023-09-12,102.43
store_1,item_3,2023-09-13,104.42
store_1,item_3,2023-09-14,101.08
store_1,item_3,2023-09-15,128.64
store_1,item_3,2023-09-16,123.17
store_1,item_3,2023-09-17,117.3
store_1,item_3,2023-09-18,97.3
store_1,item_3,2023-09-19,107.48
store_1,item_3,2023-09-20,97.04
store_1,item_3,2023-09-21,106.08
store_1,item_3,2023-09-22,126.35
store_1,item_3,2023-09-23,119.18
store_1,item_3,2023-09-24,128.63
store_1,item_3,2023-09-25,96.01
store_1,item_3,2023-09-26,106.11
store_1,item_3,2023-09-27,104.45
store_1,item_3,2023-09-28,104.08
store_1,item_3,2023-09-29,118.41
store_1,item_3,2023-09-30,119.64
store_1,item_3,2023-10-01,132.44
store_1,item_3,2023-10-02,110.85
store_1,item_3,2023-10-03,108.51
store_1,item_3,2023-10-04,109.52
store_1,item_3,2023-10-05,109.08
store_1,item_3,2023-10-06,122.86
store_1,item_3,2023-10-07,124.74
store_1,item_3,2023-10-08,117.16
store_1,item_3,2023-10-09,104.5
store_1,item_3,2023-10-10,110.89
store_1,item_3,2023-10-11,101.69
store_1,item_3,2023-10-12,110.14
store_1,item_3,2023-10-13,125.1
store_1,item_3,2023-10-14,117.74
store_1,item_3,2023-10-15,119.16
store_1,item_3,2023-10-16,109.72
store_1,item_3,2023-10-17,107.91
store_1,item_3,2023-10-18,105.68
store_1,item_3,2023-10-19,103.82
store_1,item_3,2023-10-20,125.87
store_1,item_3,2023-10-21,129.25
store_1,item_3,2023-10-22,132.25
store_1,item_3,2023-10-23,112.91
store_1,item_3,2023-10-24,107.18
store_1,item_3,2023-10-25,104.48
store_1,item_3,2023-10-26,106.1
store_1,item_3,2023-10-27,127.6
store_1,item_3,2023-10-28,127.61
store_1,item_3,2023-10-29,131.58
store_1,item_3,2023-10-30,116.05
store_1,item_3,2023-10-31,104.47
store_1,item_3,2023-11-01,116.3
store_1,item_3,2023-11-02,111.4
store_1,item_3,2023-11-03,124.66
store_1,item_3,2023-11-04,132.68
store_1,item_3,2023-11-05,133.64
store_1,item_3,2023-11-06,103.34
store_1,item_3,2023-11-07,114.33
store_1,item_3,2023-11-08,111.06
store_1,item_3,2023-11-09,117.56
store_1,item_3,2023-11-10,123.22
store_1,item_3,2023-11-11,123.6
store_1,item_3,2023-11-12,115.26
store_1,item_3,2023-11-13,108.67
store_1,item_3,2023-11-14,107.71
store_1,item_3,2023-11-15,103.05
store_1,item_3,2023-11-16,105.48
store_1,item_3,2023-11-17,118.96
store_1,item_3,2023-11-18,131.53
store_1,item_3,2023-11-19,123.11
store_1,item_3,2023-11-20,121.46
store_1,item_3,2023-11-21,105.13
store_1,item_3,2023-11-22,102.24
store_1,item_3,2023-11-23,104.0
store_1,item_3,2023-11-24,118.63
store_1,item_3,2023-11-25,128.12
store_1,item_3,2023-11-26,123.64
store_1,item_3,2023-11-27,111.82
store_1,item_3,2023-11-28,104.81
store_1,item_3,2023-11-29,113.13
store_1,item_3,2023-11-30,110.02
store_1,item_3,2023-12-01,137.76
store_1,item_3,2023-12-02,145.54
store_1,item_3,2023-12-03,142.43
store_1,item_3,2023-12-04,130.86
store_1,item_3,2023-12-05,114.11
store_1,item_3,2023-12-06,116.56
store_1,item_3,2023-12-07,124.05
store_1,item_3,2023-12-08,130.07
store_1,item_3,2023-12-09,144.4
store_1,item_3,2023-12-10,140.04
store_1,item_3,2023-12-11,111.86
store_1,item_3,2023-12-12,109.52
store_1,item_3,2023-12-13,112.99
store_1,item_3,2023-12-14,104.96
store_1,item_3,2023-12-15,135.52
store_1,item_3,2023-12-16,141.1
store_1,item_3,2023-12-17,135.63
store_1,item_3,2023-12-18,123.42
store_1,item_3,2023-12-19,124.8
store_1,item_3,2023-12-20,122.91
store_1,item_3,2023-12-21,117.71
store_1,item_3,2023-12-22,126.51
store_1,item_3,2023-12-23,134.64
store_1,item_3,2023-12-24,137.48
store_1,item_3,2023-12-25,112.18
store_1,item_3,2023-12-26,115.98
store_1,item_3,2023-12-27,124.75
store_1,item_3,2023-12-28,108.5
store_1,item_3,2023-12-29,147.37
store_1,item_3,2023-12-30,142.76
store_1,item_3,2023-12-31,139.7
store_1,item_4,2023-01-01,64.83
store_1,item_4,2023-01-02,65.56
store_1,item_4,2023-01-03,64.64
store_1,item_4,2023-01-04,49.89
store_1,item_4,2023-01-05,54.14
store_1,item_4,2023-01-06,70.44
store_1,item_4,2023-01-07,66.75
store_1,item_4,2023-01-08,58.63
store_1,item_4,2023-01-09,53.51
store_1,item_4,2023-01-10,66.53
store_1,item_4,2023-01-11,53.8
store_1,item_4,2023-01-12,55.91
store_1,item_4,2023-01-13,62.38
store_1,item_4,2023-01-14,71.02
store_1,item_4,2023-01-15,68.63
store_1,item_4,2023-01-16,52.92
store_1,item_4,2023-01-17,50.08
store_1,item_4,2023-01-18,63.6
store_1,item_4,2023-01-19,48.53
store_1,item_4,2023-01-20,70.45
store_1,item_4,2023-01-21,57.14
store_1,item_4,2023-01-22,71.42
store_1,item_4,2023-01-23,61.31
store_1,item_4,2023-01-24,61.91
store_1,item_4,2023-01-25,55.6
store_1,item_4,2023-01-26,64.3
store_1,item_4,2023-01-27,79.3
store_1,item_4,2023-01-28,66.12
store_1,item_4,2023-01-29,65.45
store_1,item_4,2023-01-30,57.03
store_1,item_4,2023-01-31,53.87
store_1,item_4,2023-02-01,53.11
store_1,item_4,2023-02-02,53.53
store_1,item_4,2023-02-03,76.16
store_1,item_4,2023-02-04,71.42
store_1,item_4,2023-02-05,65.13
store_1,item_4,2023-02-06,43.83
store_1,item_4,2023-02-07,48.36
store_1,item_4,2023-02-08,58.58
store_1,item_4,2023-02-09,45.43
store_1,item_4,2023-02-10,68.88
store_1,item_4,2023-02-11,62.06
store_1,item_4,2023-02-12,67.82
store_1,item_4,2023-02-13,56.26
store_1,item_4,2023-02-14,56.52
store_1,item_4,2023-02-15,53.92
store_1,item_4,2023-02-16,53.73
store_1,item_4,2023-02-17,63.63
store_1,item_4,2023-02-18,69.63
store_1,item_4,2023-02-19,71.21
store_1,item_4,2023-02-20,49.67
store_1,item_4,2023-02-21,55.48
store_1,item_4,2023-02-22,56.7
store_1,item_4,2023-02-23,56.61
store_1,item_4,2023-02-24,67.9
store_1,item_4,2023-02-25,65.03
store_1,item_4,2023-02-26,68.41
store_1,item_4,2023-02-27,58.68
store_1,item_4,2023-02-28,56.27
store_1,item_4,2023-03-01,58.07
store_1,item_4,2023-03-02,60.47
store_1,item_4,2023-03-03,57.64
store_1,item_4,2023-03-04,71.58
store_1,item_4,2023-03-05,68.55
store_1,item_4,2023-03-06,49.86
store_1,item_4,2023-03-07,59.41
store_1,item_4,2023-03-08,53.38
store_1,item_4,2023-03-09,54.03
store_1,item_4,2023-03-10,64.18
store_1,item_4,2023-03-11,68.21
store_1,item_4,2023-03-12,62.74
store_1,item_4,2023-03-13,59.75
store_1,item_4,2023-03-14,54.53
store_1,item_4,2023-03-15,53.37
store_1,item_4,2023-03-16,58.93
store_1,item_4,2023-03-17,64.95
store_1,item_4,2023-03-18,71.26
store_1,item_4,2023-03-19,71.39
store_1,item_4,2023-03-20,48.4
store_1,item_4,2023-03-21,60.59
store_1,item_4,2023-03-22,47.71
store_1,item_4,2023-03-23,60.86
store_1,item_4,2023-03-24,76.51
store_1,item_4,2023-03-25,70.72
store_1,item_4,2023-03-26,55.54
store_1,item_4,2023-03-27,60.22
store_1,item_4,2023-03-28,66.1
store_1,item_4,2023-03-29,53.33
store_1,item_4,2023-03-30,54.65
store_1,item_4,2023-03-31,60.26
store_1,item_4,2023-04-01,67.74
store_1,item_4,2023-04-02,72.5
store_1,item_4,2023-04-03,58.21
store_1,item_4,2023-04-04,70.41
store_1,item_4,2023-04-05,54.84
store_1,item_4,2023-04-06,46.5
store_1,item_4,2023-04-07,66.88
store_1,item_4,2023-04-08,53.92
store_1,item_4,2023-04-09,63.31
store_1,item_4,2023-04-10,62.67
store_1,item_4,2023-04-11,56.15
store_1,item_4,2023-04-12,55.4
store_1,item_4,2023-04-13,63.58
store_1,item_4,2023-04-14,64.5
store_1,item_4,2023-04-15,72.14
store_1,item_4,2023-04-16,66.45
store_1,item_4,2023-04-17,56.28
store_1,item_4,2023-04-18,48.27
store_1,item_4,2023-04-19,51.92
store_1,item_4,2023-04-20,47.32
store_1,item_4,2023-04-21,65.2
store_1,item_4,2023-04-22,67.61
store_1,item_4,2023-04-23,60.08
store_1,item_4,2023-04-24,64.45
store_1,item_4,2023-04-25,55.57
store_1,item_4,2023-04-26,54.45
store_1,item_4,2023-04-27,57.98
store_1,item_4,2023-04-28,61.36
store_1,item_4,2023-04-29,66.3
store_1,item_4,2023-04-30,61.87
store_1,item_4,2023-05-01,61.83
store_1,item_4,2023-05-02,48.72
store_1,item_4,2023-05-03,54.3
store_1,item_4,2023-05-04,55.61
store_1,item_4,2023-05-05,67.31
store_1,item_4,2023-05-06,62.4
store_1,item_4,2023-05-07,60.81
store_1,item_4,2023-05-08,51.03
store_1,item_4,2023-05-09,56.48
store_1,item_4,2023-05-10,53.09
store_1,item_4,2023-05-11,57.77
store_1,item_4,2023-05-12,67.55
store_1,item_4,2023-05-13,53.75
store_1,item_4,2023-05-14,66.35
store_1,item_4,2023-05-15,64.94
store_1,item_4,2023-05-16,60.29
store_1,item_4,2023-05-17,55.75
store_1,item_4,2023-05-18,48.32
store_1,item_4,2023-05-19,67.38
store_1,item_4,2023-05-20,68.66
store_1,item_4,2023-05-21,63.67
store_1,item_4,2023-05-22,55.1
store_1,item_4,2023-05-23,61.04
store_1,item_4,2023-05-24,49.18
store_1,item_4,2023-05-25,48.15
store_1,item_4,2023-05-26,68.28
store_1,item_4,2023-05-27,67.08
store_1,item_4,2023-05-28,69.91
store_1,item_4,2023-05-29,56.19
store_1,item_4,2023-05-30,50.48
store_1,item_4,2023-05-31,55.45
store_1,item_4,2023-06-01,53.26
store_1,item_4,2023-06-02,70.23
store_1,item_4,2023-06-03,73.97
store_1,item_4,2023-06-04,69.63
store_1,item_4,2023-06-05,71.21
store_1,item_4,2023-06-06,49.38
store_1,item_4,2023-06-07,56.08
store_1,item_4,2023-06-08,54.1
store_1,item_4,2023-06-09,67.81
store_1,item_4,2023-06-10,68.07
store_1,item_4,2023-06-11,64.63
store_1,item_4,2023-06-12,62.46
store_1,item_4,2023-06-13,55.93
store_1,item_4,2023-06-14,59.46
store_1,item_4,2023-06-15,56.45
store_1,item_4,2023-06-16,67.68
store_1,item_4,2023-06-17,79.47
store_1,item_4,2023-06-18,75.7
store_1,item_4,2023-06-19,49.18
store_1,item_4,2023-06-20,48.63
store_1,item_4,2023-06-21,63.69
store_1,item_4,2023-06-22,55.85
store_1,item_4,2023-06-23,62.72
store_1,item_4,2023-06-24,76.17
store_1,item_4,2023-06-25,71.76
store_1,item_4,2023-06-26,59.61
store_1,item_4,2023-06-27,62.37
store_1,item_4,2023-06-28,51.75
store_1,item_4,2023-06-29,50.12
store_1,item_4,2023-06-30,78.69
store_1,item_4,2023-07-01,63.58
store_1,item_4,2023-07-02,64.63
store_1,item_4,2023-07-03,53.06
store_1,item_4,2023-07-04,68.55
store_1,item_4,2023-07-05,60.59
store_1,item_4,2023-07-06,62.93
store_1,item_4,2023-07-07,71.6
store_1,item_4,2023-07-08,67.58
store_1,item_4,2023-07-09,73.72
store_1,item_4,2023-07-10,50.22
store_1,item_4,2023-07-11,52.5
store_1,item_4,2023-07-12,61.62
store_1,item_4,2023-07-13,51.14
store_1,item_4,2023-07-14,69.5
store_1,item_4,2023-07-15,69.7
store_1,item_4,2023-07-16,67.75
store_1,item_4,2023-07-17,48.07
store_1,item_4,2023-07-18,54.66
store_1,item_4,2023-07-19,53.65
store_1,item_4,2023-07-20,58.56
store_1,item_4,2023-07-21,70.82
store_1,item_4,2023-07-22,72.14
store_1,item_4,2023-07-23,66.84
store_1,item_4,2023-07-24,60.27
store_1,item_4,2023-07-25,49.85
store_1,item_4,2023-07-26,48.5
store_1,item_4,2023-07-27,45.9
store_1,item_4,2023-07-28,67.6
store_1,item_4,2023-07-29,66.31
store_1,item_4,2023-07-30,73.99
store_1,item_4,2023-07-31,54.24
store_1,item_4,2023-08-01,53.13
store_1,item_4,2023-08-02,55.8
store_1,item_4,2023-08-03,48.28
store_1,item_4,2023-08-04,64.57
store_1,item_4,2023-08-05,68.07
store_1,item_4,2023-08-06,56.84
store_1,item_4,2023-08-07,51.73
store_1,item_4,2023-08-08,48.17
store_1,item_4,2023-08-09,45.69
store_1,item_4,2023-08-10,43.85
store_1,item_4,2023-08-11,56.96
store_1,item_4,2023-08-12,63.19
store_1,item_4,2023-08-13,54.81
store_1,item_4,2023-08-14,48.68
store_1,item_4,2023-08-15,55.48
store_1,item_4,2023-08-16,53.63
store_1,item_4,2023-08-17,48.71
store_1,item_4,2023-08-18,71.19
store_1,item_4,2023-08-19,72.18
store_1,item_4,2023-08-20,62.82
store_1,item_4,2023-08-21,38.92
store_1,item_4,2023-08-22,55.67
store_1,item_4,2023-08-23,39.74
store_1,item_4,2023-08-24,58.57
store_1,item_4,2023-08-25,67.98
store_1,item_4,2023-08-26,71.41
store_1,item_4,2023-08-27,63.82
store_1,item_4,2023-08-28,49.28
store_1,item_4,2023-08-29,48.82
store_1,item_4,2023-08-30,48.31
store_1,item_4,2023-08-31,55.92
store_1,item_4,2023-09-01,65.95
store_1,item_4,2023-09-02,62.97
store_1,item_4,2023-09-03,58.73
store_1,item_4,2023-09-04,64.06
store_1,item_4,2023-09-05,55.45
store_1,item_4,2023-09-06,42.88
store_1,item_4,2023-09-07,48.26
store_1,item_4,2023-09-08,66.88
store_1,item_4,2023-09-09,58.2
store_1,item_4,2023-09-10,63.93
store_1,item_4,2023-09-11,55.5
store_1,item_4,2023-09-12,33.78
store_1,item_4,2023-09-13,50.15
store_1,item_4,2023-09-14,50.33
store_1,item_4,2023-09-15,59.99
store_1,item_4,2023-09-16,63.53
store_1,item_4,2023-09-17,65.28
store_1,item_4,2023-09-18,51.28
store_1,item_4,2023-09-19,48.68
store_1,item_4,2023-09-20,53.69
store_1,item_4,2023-09-21,50.74
store_1,item_4,2023-09-22,60.72
store_1,item_4,2023-09-23,55.29
store_1,item_4,2023-09-24,54.01
store_1,item_4,2023-09-25,43.74
store_1,item_4,2023-09-26,51.77
store_1,item_4,2023-09-27,49.95
store_1,item_4,2023-09-28,42.92
store_1,item_4,2023-09-29,64.93
store_1,item_4,2023-09-30,68.55
store_1,item_4,2023-10-01,58.66
store_1,item_4,2023-10-02,41.52
store_1,item_4,2023-10-03,46.65
store_1,item_4,2023-10-04,54.45
store_1,item_4,2023-10-05,52.89
store_1,item_4,2023-10-06,56.91
store_1,item_4,2023-10-07,69.11
store_1,item_4,2023-10-08,68.22
store_1,item_4,2023-10-09,46.39
store_1,item_4,2023-10-10,46.31
store_1,item_4,2023-10-11,47.04
store_1,item_4,2023-10-12,47.44
store_1,item_4,2023-10-13,66.11
store_1,item_4,2023-10-14,63.46
store_1,item_4,2023-10-15,65.69
store_1,item_4,2023-10-16,53.25
store_1,item_4,2023-10-17,58.43
store_1,item_4,2023-10-18,44.53
store_1,item_4,2023-10-19,51.71
store_1,item_4,2023-10-20,50.31
store_1,item_4,2023-10-21,54.57
store_1,item_4,2023-10-22,60.76
store_1,item_4,2023-10-23,51.8
store_1,item_4,2023-10-24,49.17
store_1,item_4,2023-10-25,46.82
store_1,item_4,2023-10-26,47.68
store_1,item_4,2023-10-27,67.85
store_1,item_4,2023-10-28,59.06
store_1,item_4,2023-10-29,69.7
store_1,item_4,2023-10-30,53.5
store_1,item_4,2023-10-31,51.8
store_1,item_4,2023-11-01,43.52
store_1,item_4,2023-11-02,54.13
store_1,item_4,2023-11-03,58.37
store_1,item_4,2023-11-04,54.84
store_1,item_4,2023-11-05,63.35
store_1,item_4,2023-11-06,42.42
store_1,item_4,2023-11-07,45.52
store_1,item_4,2023-11-08,49.26
store_1,item_4,2023-11-09,60.38
store_1,item_4,2023-11-10,57.23
store_1,item_4,2023-11-11,58.35
store_1,item_4,2023-11-12,64.27
store_1,item_4,2023-11-13,43.0
store_1,item_4,2023-11-14,51.38
store_1,item_4,2023-11-15,55.17
store_1,item_4,2023-11-16,47.58
store_1,item_4,2023-11-17,65.62
store_1,item_4,2023-11-18,61.92
store_1,item_4,2023-11-19,56.79
store_1,item_4,2023-11-20,48.02
store_1,item_4,2023-11-21,47.09
store_1,item_4,2023-11-22,48.53
store_1,item_4,2023-11-23,49.7
store_1,item_4,2023-11-24,63.26
store_1,item_4,2023-11-25,62.83
store_1,item_4,2023-11-26,48.11
store_1,item_4,2023-11-27,48.35
store_1,item_4,2023-11-28,41.27
store_1,item_4,2023-11-29,47.41
store_1,item_4,2023-11-30,48.15
store_1,item_4,2023-12-01,71.86
store_1,item_4,2023-12-02,66.81
store_1,item_4,2023-12-03,68.23
store_1,item_4,2023-12-04,58.33
store_1,item_4,2023-12-05,60.48
store_1,item_4,2023-12-06,53.7
store_1,item_4,2023-12-07,54.76
store_1,item_4,2023-12-08,66.86
store_1,item_4,2023-12-09,64.07
store_1,item_4,2023-12-10,62.91
store_1,item_4,2023-12-11,42.84
store_1,item_4,2023-12-12,48.79
store_1,item_4,2023-12-13,45.25
store_1,item_4,2023-12-14,60.4
store_1,item_4,2023-12-15,67.58
store_1,item_4,2023-12-16,65.98
store_1,item_4,2023-12-17,63.0
store_1,item_4,2023-12-18,54.17
store_1,item_4,2023-12-19,49.76
store_1,item_4,2023-12-20,54.84
store_1,item_4,2023-12-21,55.18
store_1,item_4,2023-12-22,62.16
store_1,item_4,2023-12-23,62.04
store_1,item_4,2023-12-24,71.22
store_1,item_4,2023-12-25,53.58
store_1,item_4,2023-12-26,49.92
store_1,item_4,2023-12-27,51.95
store_1,item_4,2023-12-28,48.72
store_1,item_4,2023-12-29,65.95
store_1,item_4,2023-12-30,70.42
store_1,item_4,2023-12-31,66.1
store_1,item_5,2023-01-01,55.15
store_1,item_5,2023-01-02,40.51
store_1,item_5,2023-01-03,43.9
store_1,item_5,2023-01-04,41.25
store_1,item_5,2023-01-05,34.36
store_1,item_5,2023-01-06,59.1
store_1,item_5,2023-01-07,51.72
store_1,item_5,2023-01-08,50.52
store_1,item_5,2023-01-09,46.43
